id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
172,"@siregarandrew8550","Stadiong manaaa...kasihan tuh PSM jadi kebelasan Gembel numpang dimana mana.","UgyJqpOXmWDHK_rvwnh4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyJqpOXmWDHK_rvwnh4AaABAg","2024-05-08 02:12:17",0,"Stadiong manaaa...kasihan tuh PSM jadi kebelasan Gembel numpang dimana mana.","http://www.youtube.com/@siregarandrew8550",
173,"@sautpasaribu5530","Aduhh....knp diberi nama twins tower ya, kayak nya meniru Duo Tower Malaysia itu. Ganti aja deh, nama yang bernuansa Sulsel, begitu banyak nnama gituloh...h.","UgxC3l2uwKwftZrsRKF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxC3l2uwKwftZrsRKF4AaABAg","2024-05-08 02:04:20",0,"Aduhh....knp diberi nama twins tower ya, kayak nya meniru Duo Tower Malaysia itu. Ganti aja deh, nama yang bernuansa Sulsel, begitu banyak nnama gituloh...h.","http://www.youtube.com/@sautpasaribu5530",
174,"@pujiantopujianto8772","Mantap ditangan orang bertanggung jawab, kerja keras syukur jujur penggunaan anggaran pasti bermanfaat untuk masyarakat","UgzA-7zJjD2rJM67x554AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzA-7zJjD2rJM67x554AaABAg","2024-05-08 02:03:38",0,"Mantap ditangan orang bertanggung jawab, kerja keras syukur jujur penggunaan anggaran pasti bermanfaat untuk masyarakat","http://www.youtube.com/@pujiantopujianto8772",
175,"@user-ms2kx6xm1z","Indah nya kota makasar Suatu saat mau motoran kesana❤ Salam dari pulau bangka","Ugw5MrnZDVTTHxwayRR4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw5MrnZDVTTHxwayRR4AaABAg","2024-05-08 01:52:51",2,"Indah nya kota makasar Suatu saat mau motoran kesana❤ Salam dari pulau bangka","http://www.youtube.com/@user-ms2kx6xm1z",
176,"@azrielmuhammad1134","Salam dari makassar 👍","Ugw5MrnZDVTTHxwayRR4AaABAg.A3A4UGcAkxdA3B1YojA6yb","@user-ms2kx6xm1z",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw5MrnZDVTTHxwayRR4AaABAg.A3A4UGcAkxdA3B1YojA6yb","2024-05-08 10:46:30",0,"Salam dari makassar 👍","http://www.youtube.com/@azrielmuhammad1134",
177,"@Medanhoras657","Salam dari kota daeng( makassar)🙋","Ugw5MrnZDVTTHxwayRR4AaABAg.A3A4UGcAkxdA3QGvH_xxN3","@user-ms2kx6xm1z",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw5MrnZDVTTHxwayRR4AaABAg.A3A4UGcAkxdA3QGvH_xxN3","2024-05-14 08:49:23",0,"Salam dari kota daeng( makassar)🙋","http://www.youtube.com/@Medanhoras657",
178,"@ri1sanggaruda644","Saat ini makassar adalah kota terbesar ke 4. Sepertinya akan menjadi kota terbesar ke 2 dan termaju di indonesia setelah jakarta mengalahkan surabaya dan medan . Luar biasa makassar saat ini .","UgwbdAeLDabPbDcKxG14AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg","2024-05-08 01:28:06",7,"Saat ini makassar adalah kota terbesar ke 4. Sepertinya akan menjadi kota terbesar ke 2 dan termaju di indonesia setelah jakarta mengalahkan surabaya dan medan . Luar biasa makassar saat ini .","http://www.youtube.com/@ri1sanggaruda644",
179,"@azrielmuhammad1134","Alhamdulillah","UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3B1cNHeYwW","@ri1sanggaruda644",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3B1cNHeYwW","2024-05-08 10:47:08",0,"Alhamdulillah","http://www.youtube.com/@azrielmuhammad1134",
180,"@celebesewako6816","Nomor 7 ya","UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CAzJXQ7cS","@ri1sanggaruda644",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CAzJXQ7cS","2024-05-08 21:28:09",0,"Nomor 7 ya","http://www.youtube.com/@celebesewako6816",
181,"@celebesewako6816","​@@azrielmuhammad1134😭🤮🤮","UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CBDAhKe-M","@ri1sanggaruda644",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CBDAhKe-M","2024-05-08 21:30:10",0,"​@@azrielmuhammad1134😭🤮🤮","http://www.youtube.com/@celebesewako6816",
182,"@ri1sanggaruda644","Setau saya masuk 4 besar makassar tu. Jakarta Surabaya Makassar Medan","UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CLJBA-n1v","@ri1sanggaruda644",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3CLJBA-n1v","2024-05-08 22:58:22",0,"Setau saya masuk 4 besar makassar tu. Jakarta Surabaya Makassar Medan","http://www.youtube.com/@ri1sanggaruda644",
183,"@celebesewako6816","@@ri1sanggaruda644 hahahaha dasar katak dalam tempurung si mahluk² primitif satu ini🤮 mekasar loh itu diurutan ke 7..10.. 1. Jakarta 2. Surabaya 3. Medan 4. Bandung 5. Semarang 6. Palembang 7. Mekasar 8. Batam/mekassar 9. Pekanbaru 10. Balam 11. Balikpapan 12. Padang Paham ya ,,","UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3D0d6R13Em","@ri1sanggaruda644",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbdAeLDabPbDcKxG14AaABAg.A3A1e-gwoRVA3D0d6R13Em","2024-05-09 05:16:58",0,"@@ri1sanggaruda644 hahahaha dasar katak dalam tempurung si mahluk² primitif satu ini🤮 mekasar loh itu diurutan ke 7..10.. 1. Jakarta 2. Surabaya 3. Medan 4. Bandung 5. Semarang 6. Palembang 7. Mekasar 8. Batam/mekassar 9. Pekanbaru 10. Balam 11. Balikpapan 12. Padang Paham ya ,,","http://www.youtube.com/@celebesewako6816",
184,"@VeryKilmas-cd8mw","Kiranya pembangunannya berlanjut sampai selesai.pastinya semakin indah","Ugw8ZKBe-xq2FquqrQR4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw8ZKBe-xq2FquqrQR4AaABAg","2024-05-08 01:21:32",2,"Kiranya pembangunannya berlanjut sampai selesai.pastinya semakin indah","http://www.youtube.com/@VeryKilmas-cd8mw",
185,"@azrielmuhammad1134","Iya prlahan2 akan selesai👍","Ugw8ZKBe-xq2FquqrQR4AaABAg.A3A0trDWEmIA3B1gcPhzfl","@VeryKilmas-cd8mw",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw8ZKBe-xq2FquqrQR4AaABAg.A3A0trDWEmIA3B1gcPhzfl","2024-05-08 10:47:42",0,"Iya prlahan2 akan selesai👍","http://www.youtube.com/@azrielmuhammad1134",
186,"@celebesewako6816","Gak akan bro kan sudah diatur perda nya cpi fungsi utama nya rt rth","Ugw8ZKBe-xq2FquqrQR4AaABAg.A3A0trDWEmIA3CBKXOzvRG","@VeryKilmas-cd8mw",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw8ZKBe-xq2FquqrQR4AaABAg.A3A0trDWEmIA3CBKXOzvRG","2024-05-08 21:31:11",0,"Gak akan bro kan sudah diatur perda nya cpi fungsi utama nya rt rth","http://www.youtube.com/@celebesewako6816",
187,"@FahrudinGoper-vv4vu","Reklamasi kalau cuma untuk kepentingan orang lain yang punya duit dan tidak bisa di nikmati oleh warga setempat sebaiknya itu tidak perlu ada Apa lagi para penghuni nya bukan warga setempat dan menjadi milik orang lain terlebih warga setempat itu cuma bisa melihat dan tidak bisa menggunakan pasilitas yang ada di dalam nya","Ugxhr7Rq_rYDRlWU5FV4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxhr7Rq_rYDRlWU5FV4AaABAg","2024-05-08 00:59:05",0,"Reklamasi kalau cuma untuk kepentingan orang lain yang punya duit dan tidak bisa di nikmati oleh warga setempat sebaiknya itu tidak perlu ada Apa lagi para penghuni nya bukan warga setempat dan menjadi milik orang lain terlebih warga setempat itu cuma bisa melihat dan tidak bisa menggunakan pasilitas yang ada di dalam nya","http://www.youtube.com/@FahrudinGoper-vv4vu",
188,"@msc842","Keren njirr😢😢😢 Samarinda kapan😭😭😭😭😭","UgyTwt2ox-ExJyWHJJN4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyTwt2ox-ExJyWHJJN4AaABAg","2024-05-08 00:48:55",2,"Keren njirr😢😢😢 Samarinda kapan😭😭😭😭😭","http://www.youtube.com/@msc842",
189,"@azrielmuhammad1134","Alhamdulillah,,👍 Samarinda jg keren krn akan jd ibukota ikn👍","UgyTwt2ox-ExJyWHJJN4AaABAg.A39y9tGu-PiA3B1mWps1W0","@msc842",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyTwt2ox-ExJyWHJJN4AaABAg.A39y9tGu-PiA3B1mWps1W0","2024-05-08 10:48:31",0,"Alhamdulillah,,👍 Samarinda jg keren krn akan jd ibukota ikn👍","http://www.youtube.com/@azrielmuhammad1134",
190,"@celebesewako6816","Jangan terkecoh bro ini cuma permainan politik dibalik layar demi keuntungan semata beberapa oknum yg berkepentingan tanpa memperdulikan keselamatan alam.. nanti yg korban warga asli makasar sendiri yg jadi tumbal","UgyTwt2ox-ExJyWHJJN4AaABAg.A39y9tGu-PiA3CBYC-oGPD","@msc842",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyTwt2ox-ExJyWHJJN4AaABAg.A39y9tGu-PiA3CBYC-oGPD","2024-05-08 21:33:03",0,"Jangan terkecoh bro ini cuma permainan politik dibalik layar demi keuntungan semata beberapa oknum yg berkepentingan tanpa memperdulikan keselamatan alam.. nanti yg korban warga asli makasar sendiri yg jadi tumbal","http://www.youtube.com/@celebesewako6816",
191,"@sueyonobromo58","Haloooo afa99 sdh lama saya tidak mengikuti chanel ini, sehat selalu dan ttp semangat. Trimakasih sdh berbagi vidio informasi sprti ini.","UgzjVN0o2V5BKGsLrM54AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzjVN0o2V5BKGsLrM54AaABAg","2024-05-08 00:00:00",1,"Haloooo afa99 sdh lama saya tidak mengikuti chanel ini, sehat selalu dan ttp semangat. Trimakasih sdh berbagi vidio informasi sprti ini.","http://www.youtube.com/@sueyonobromo58",
192,"@AFA99CHANNEL","Halo pak..mksh y pak sdh hadir di channel ini..🙏","UgzjVN0o2V5BKGsLrM54AaABAg.A39sZirA2bIA39txPJt4YQ","@sueyonobromo58",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzjVN0o2V5BKGsLrM54AaABAg.A39sZirA2bIA39txPJt4YQ","2024-05-08 00:12:07",0,"Halo pak..mksh y pak sdh hadir di channel ini..🙏","http://www.youtube.com/@AFA99CHANNEL",
193,"@in25ss44","Keren dari mananya,Klo Gebunurnya di tangkap kpk,Itu uangnya dkorupsi wkwk","UgxIEizO3GU0NUjcEyF4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxIEizO3GU0NUjcEyF4AaABAg","2024-05-07 23:35:56",0,"Keren dari mananya,Klo Gebunurnya di tangkap kpk,Itu uangnya dkorupsi wkwk","http://www.youtube.com/@in25ss44",
194,"@adindaadinda-qo1dr","Isinya nanti orang Indonesia apa orang luar ya??","UgwtmJOZEjtUxVCVjkB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwtmJOZEjtUxVCVjkB4AaABAg","2024-05-07 22:23:05",3,"Isinya nanti orang Indonesia apa orang luar ya??","http://www.youtube.com/@adindaadinda-qo1dr",
195,"@azrielmuhammad1134","Orang indonesia,,👍","UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3B1smxZLzL","@adindaadinda-qo1dr",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3B1smxZLzL","2024-05-08 10:49:22",0,"Orang indonesia,,👍","http://www.youtube.com/@azrielmuhammad1134",
196,"@adindaadinda-qo1dr","@@azrielmuhammad1134 Indonesia cina ya..","UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3BwuFtpsTF","@adindaadinda-qo1dr",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3BwuFtpsTF","2024-05-08 19:16:23",0,"@@azrielmuhammad1134 Indonesia cina ya..","http://www.youtube.com/@adindaadinda-qo1dr",
197,"@celebesewako6816","​@@adindaadinda-qo1drYang punya ya jelas orang-orang bermata cipit semua,, kalo gak ya mana bisa bkin bangunan-bangunan begitu.. tp orang-orang mekasar seperti orang diatas nama akun @azriel Muhammad bakal klaim yg bangun makasar adalah orang-orang lokal sendiri😂😂","UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3CC0Aw8KXC","@adindaadinda-qo1dr",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwtmJOZEjtUxVCVjkB4AaABAg.A39hTtUS6cfA3CC0Aw8KXC","2024-05-08 21:37:08",0,"​@@adindaadinda-qo1drYang punya ya jelas orang-orang bermata cipit semua,, kalo gak ya mana bisa bkin bangunan-bangunan begitu.. tp orang-orang mekasar seperti orang diatas nama akun @azriel Muhammad bakal klaim yg bangun makasar adalah orang-orang lokal sendiri😂😂","http://www.youtube.com/@celebesewako6816",
198,"@diusepausm","Makassar jdi hub utama indonesia di bagian tengah, klo industrinya dibnykin, bisa ngurangin ketergantungan dg pulau jawa, terutama riset teknologi klo mau disebut shenzennya indonesia","UgxlPeFZDdgxIf7L_l94AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxlPeFZDdgxIf7L_l94AaABAg","2024-05-07 22:06:05",0,"Makassar jdi hub utama indonesia di bagian tengah, klo industrinya dibnykin, bisa ngurangin ketergantungan dg pulau jawa, terutama riset teknologi klo mau disebut shenzennya indonesia","http://www.youtube.com/@diusepausm",
199,"@mulyadi2412","Daerah daerah akan berkembang cepat selaras ibukota pindah ke kalimantan... Hidup nkri","UgwaixL50kjYQhrOhmV4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwaixL50kjYQhrOhmV4AaABAg","2024-05-07 22:05:27",0,"Daerah daerah akan berkembang cepat selaras ibukota pindah ke kalimantan... Hidup nkri","http://www.youtube.com/@mulyadi2412",
200,"@mulyadi2412","Mantap makkasar... Nggk usah samain jakarta... Jakarta kebanyakan klenik.... Saling caci maki nggk jelas....","UgwrGognypz9Y6oVzDZ4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwrGognypz9Y6oVzDZ4AaABAg","2024-05-07 22:01:53",0,"Mantap makkasar... Nggk usah samain jakarta... Jakarta kebanyakan klenik.... Saling caci maki nggk jelas....","http://www.youtube.com/@mulyadi2412",
201,"@yahyayahya8131","Jakarta pejabatnys kebanyakan ngomong padahal gk becus kerja","UgwzhS4jXAnkxS2b4FZ4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwzhS4jXAnkxS2b4FZ4AaABAg","2024-05-07 21:14:49",0,"Jakarta pejabatnys kebanyakan ngomong padahal gk becus kerja","http://www.youtube.com/@yahyayahya8131",
202,"@JasengAdventure","wow luar biasa bagus banget pantainya setelah di reklamasi","UgwawdbN9ibFWVahdgd4AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwawdbN9ibFWVahdgd4AaABAg","2024-05-07 20:38:54",0,"wow luar biasa bagus banget pantainya setelah di reklamasi","http://www.youtube.com/@JasengAdventure",
203,"@grandmauti","Bukan main indahnya pantai reklamasi di makassar ini, semoga twin tower akan dapat segera dinikmati semua pihak.","UgyKHh-qa-fUMKCZDM54AaABAg","",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyKHh-qa-fUMKCZDM54AaABAg","2024-05-07 19:33:49",0,"Bukan main indahnya pantai reklamasi di makassar ini, semoga twin tower akan dapat segera dinikmati semua pihak.","http://www.youtube.com/@grandmauti",
204,"@dimasjayuli2610","❤️❤️❤️❤️❤️❤️❤️❤️❤️🇮🇩","Ugz9YTjPLn83kf0LlhB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz9YTjPLn83kf0LlhB4AaABAg","2024-05-07 15:14:10",0,"❤️❤️❤️❤️❤️❤️❤️❤️❤️🇮🇩","http://www.youtube.com/@dimasjayuli2610",
205,"@arifadrian3005","wajar lebih besar karena reklamasi di makassar sudah dilakukan sejak dulu sekali saat aku masih kexil dan terus berlangsung sampai hari ini.","UgzIdmnQHa0gaR5SR9V4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzIdmnQHa0gaR5SR9V4AaABAg","2024-05-07 13:16:34",0,"wajar lebih besar karena reklamasi di makassar sudah dilakukan sejak dulu sekali saat aku masih kexil dan terus berlangsung sampai hari ini.","http://www.youtube.com/@arifadrian3005",
206,"@edypradita3881","Keren","Ugx2sAkw4_RjPBrPwR14AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx2sAkw4_RjPBrPwR14AaABAg","2024-05-07 12:37:11",0,"Keren","http://www.youtube.com/@edypradita3881",
207,"@firlicarope9578","Keren gila👍","Ugw0v4oLS2-KyR1QuXR4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw0v4oLS2-KyR1QuXR4AaABAg","2024-05-07 11:55:10",0,"Keren gila👍","http://www.youtube.com/@firlicarope9578",
208,"@fenditobacco","Sudah tepat ibukota dipindah dr jakarta karna kebanyakan orang jakarta kebanyakan demo banyak tuntutan brisik makanya disana butuh pemimpin model ahok keras biar pembangunan lancar 😂😂","Ugxx8m_HnSiBB6Ky-7B4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxx8m_HnSiBB6Ky-7B4AaABAg","2024-05-07 10:25:11",0,"Sudah tepat ibukota dipindah dr jakarta karna kebanyakan orang jakarta kebanyakan demo banyak tuntutan brisik makanya disana butuh pemimpin model ahok keras biar pembangunan lancar 😂😂","http://www.youtube.com/@fenditobacco",
209,"@erwinerwin5929","Pembangunan di sulaweai SERIUS Ga ada yg menggagu lalo di jkt reklamasi banyak KADRUN"" dan org yg iri di zanamnya AHOK","UgzbUM2OMJCENJwOHSV4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzbUM2OMJCENJwOHSV4AaABAg","2024-05-07 09:51:30",2,"Pembangunan di sulaweai SERIUS Ga ada yg menggagu lalo di jkt reklamasi banyak KADRUN"" dan org yg iri di zanamnya AHOK","http://www.youtube.com/@erwinerwin5929",
210,"@liuscahya7001","Iya pemuja mata sipit China korupsi 271 triliun bajingan. Merugikan negara","UgzbUM2OMJCENJwOHSV4AaABAg.A38MT2DEYDPA38Q3jZxtDi","@erwinerwin5929",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzbUM2OMJCENJwOHSV4AaABAg.A38MT2DEYDPA38Q3jZxtDi","2024-05-07 10:23:00",0,"Iya pemuja mata sipit China korupsi 271 triliun bajingan. Merugikan negara","http://www.youtube.com/@liuscahya7001",
211,"@celebesewako6816","Yg bangun makasar ini ya china² semua yg menjadi penggerak roda ekonomi mekassar menado dll","UgzbUM2OMJCENJwOHSV4AaABAg.A38MT2DEYDPA3CCCYK3A-u","@erwinerwin5929",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzbUM2OMJCENJwOHSV4AaABAg.A38MT2DEYDPA3CCCYK3A-u","2024-05-08 21:38:49",0,"Yg bangun makasar ini ya china² semua yg menjadi penggerak roda ekonomi mekassar menado dll","http://www.youtube.com/@celebesewako6816",
212,"@arisya3525","Andaikan lebih fokus ke peningkatan Transportasi masal dan umum nya, pasti lebih keren kota ini.","UgyNrmhNMrB442JmkH94AaABAg","",6,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg","2024-05-07 09:23:07",10,"Andaikan lebih fokus ke peningkatan Transportasi masal dan umum nya, pasti lebih keren kota ini.","http://www.youtube.com/@arisya3525",
213,"@azrielmuhammad1134","Akan di bangun mrt di makassar,,","UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A38UIvm7miD","@arisya3525",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A38UIvm7miD","2024-05-07 11:00:01",0,"Akan di bangun mrt di makassar,,","http://www.youtube.com/@azrielmuhammad1134",
214,"@celebesewako6816","​@@azrielmuhammad1134 mana ada itu hoax saja ini mahluk satu 😂","UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3CCIVrRUsh","@arisya3525",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3CCIVrRUsh","2024-05-08 21:39:38",0,"​@@azrielmuhammad1134 mana ada itu hoax saja ini mahluk satu 😂","http://www.youtube.com/@celebesewako6816",
215,"@RezkyrezkyEky-sq5bm","Belajar dulu buang damah yg bener","UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3N-2G6E2jN","@arisya3525",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3N-2G6E2jN","2024-05-13 02:15:28",0,"Belajar dulu buang damah yg bener","http://www.youtube.com/@RezkyrezkyEky-sq5bm",
216,"@ahmads7529","Kalo ga salah, kemarin sudah ada 4 koridor bus tapi ga di dukung pemkot, akhirnya perhari ini katanya tinggal 2 koridor saja. Kereta api juga mau masuk, terpaksa mangkal di Maros karena tidak ada lampu hijau dari pemkot. Gimana nih yg katanya mau jadi kota dunia? Sekarang dengar"" istrinya juga mau maju pilwalkot? Padahal 10 thn terakhir kemana saja dia?","UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3NjTQGFRBx","@arisya3525",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3NjTQGFRBx","2024-05-13 09:09:52",0,"Kalo ga salah, kemarin sudah ada 4 koridor bus tapi ga di dukung pemkot, akhirnya perhari ini katanya tinggal 2 koridor saja. Kereta api juga mau masuk, terpaksa mangkal di Maros karena tidak ada lampu hijau dari pemkot. Gimana nih yg katanya mau jadi kota dunia? Sekarang dengar"" istrinya juga mau maju pilwalkot? Padahal 10 thn terakhir kemana saja dia?","http://www.youtube.com/@ahmads7529",
217,"@arisya3525","@@RezkyrezkyEky-sq5bm Maaf ijin tanya, damah itu apa bang?","UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3O15HQF8I5","@arisya3525",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNrmhNMrB442JmkH94AaABAg.A38JD9bPcv0A3O15HQF8I5","2024-05-13 11:52:36",0,"@@RezkyrezkyEky-sq5bm Maaf ijin tanya, damah itu apa bang?","http://www.youtube.com/@arisya3525",
218,"@mcdc9857","Indonesia kaya raya. Merdeka Dan bertumbuh, naasnya si korup juga ikut tumbuh. Miskinkan dan hkum seumur hidup.","UgzE230mDiwsEDSibu14AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzE230mDiwsEDSibu14AaABAg","2024-05-07 09:20:37",0,"Indonesia kaya raya. Merdeka Dan bertumbuh, naasnya si korup juga ikut tumbuh. Miskinkan dan hkum seumur hidup.","http://www.youtube.com/@mcdc9857",
219,"@qcofficial5370","Pengganti Nurdin Abdullah .. tidak ada UrusanG","UgxaOjsPftmBUlQ_oQx4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxaOjsPftmBUlQ_oQx4AaABAg","2024-05-07 08:13:15",0,"Pengganti Nurdin Abdullah .. tidak ada UrusanG","http://www.youtube.com/@qcofficial5370",
220,"@dhafingaming2122","Luar biasa, Makassar hebat, modern masyarakat berfikiran lebih maju, semoga bermanfaat bagi kita semua, Amin","UgwbPVPRCjp_zwoRj1N4AaABAg","",8,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwbPVPRCjp_zwoRj1N4AaABAg","2024-05-07 08:01:32",0,"Luar biasa, Makassar hebat, modern masyarakat berfikiran lebih maju, semoga bermanfaat bagi kita semua, Amin","http://www.youtube.com/@dhafingaming2122",
221,"@sukatma5668","Makasar 🅚🅔🅡🅔🅝 👍👍 Salam dari Karawang Jabar🇮🇩","UgxD9dK_-o4npOF5RIJ4AaABAg","",5,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxD9dK_-o4npOF5RIJ4AaABAg","2024-05-07 07:47:45",2,"Makasar 🅚🅔🅡🅔🅝 👍👍 Salam dari Karawang Jabar🇮🇩","http://www.youtube.com/@sukatma5668",
222,"@AFA99CHANNEL","Salam hormat","UgxD9dK_-o4npOF5RIJ4AaABAg.A388Il1NWliA388ttA2KIO","@sukatma5668",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxD9dK_-o4npOF5RIJ4AaABAg.A388Il1NWliA388ttA2KIO","2024-05-07 07:52:58",0,"Salam hormat","http://www.youtube.com/@AFA99CHANNEL",
223,"@diusepausm","s nya dua","UgxD9dK_-o4npOF5RIJ4AaABAg.A388Il1NWliA39eyT-leKY","@sukatma5668",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxD9dK_-o4npOF5RIJ4AaABAg.A388Il1NWliA39eyT-leKY","2024-05-07 22:01:11",0,"s nya dua","http://www.youtube.com/@diusepausm",
224,"@harrisafiari6938","Lanjutkan Bung, salam dari Bandung.","UgwUu7FDvZvWbjCFAMJ4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwUu7FDvZvWbjCFAMJ4AaABAg","2024-05-07 06:46:14",1,"Lanjutkan Bung, salam dari Bandung.","http://www.youtube.com/@harrisafiari6938",
